node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
11.0,29.0,64.0,3.9587524195970025,2.0216337315357773,2.128781834150168,0.001,0.04,0.037,0.0481263000473539,0.0868297853319813,0.11787410835698,0.7029281534919843
11.0,30.0,52.0,4.94743011725104,1.314759191179891,1.666860793638609,0.001,0.095,0.059,0.0537391173735608,0.1012880648808556,0.1157037758166361,0.5807941216866138
11.0,30.0,68.0,3.754408055285006,3.744098129616333,4.068199138231459,0.001,0.005,0.002,0.0537391173735608,0.0647274823755635,0.1051814452178605,0.6549996737625972
11.0,45.0,52.0,4.6346751709730105,3.595412145224273,3.805211865994786,0.001,0.003,0.002,0.0187009025205568,0.0846621096150089,0.1139362315874982,0.6134243358593175
11.0,55.0,12.0,3.2266010330622774,2.6234541060230265,1.6159550805318232,0.002,0.018,0.076,0.0879065545606634,0.0823133835400915,0.1138759231792145,0.6714434001556544
11.0,55.0,2.0,3.633402580291948,2.580324947513191,0.0089703475138943,0.001,0.014,0.423,0.0879065545606634,0.0921250007276673,0.1194467145106882,0.6357585969957014
11.0,78.0,13.0,2.9148867546474477,1.4248853614036776,1.7003959187286002,0.002,0.099,0.062,0.0619691467952163,0.0769110634333137,0.1083672520366823,0.6381086898994821
11.0,78.0,34.0,2.9409779864106915,2.0329219951630564,0.584557137469712,0.003,0.037,0.229,0.0619691467952163,0.0910021861967101,0.1092062826734291,0.6157822968970579
11.0,78.0,52.0,3.9076715977347134,0.3420687436582919,0.8176124164479708,0.001,0.341,0.193,0.0619691467952163,0.0910888185471336,0.1165618659486004,0.6574528800147725
11.0,78.0,5.0,3.171617184930848,3.9822582183295703,2.067631902399492,0.001,0.001,0.044,0.0619691467952163,0.0846416663271404,0.1113986829539406,0.5842957486919053
11.0,78.0,60.0,3.924407917414364,4.720175545642699,2.167220847371925,0.001,0.001,0.028,0.0619691467952163,0.0797703161184551,0.1168090502817697,0.6204682452933723
